image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
data/public_test/image_101.jpg,39,1.0,25,47,37,171
data/public_test/image_101.jpg,45,1.0,104,122,170,125
data/public_test/image_102.jpg,19,1.0,143,94,158,97
data/public_test/image_103.jpg,77,1.0,176,127,183,135
data/public_test/image_103.jpg,105,1.0,39,88,160,183
data/public_test/image_103.jpg,72,1.0,119,152,168,196
data/public_test/image_104.jpg,106,1.0,93,67,101,195
data/public_test/image_104.jpg,104,1.0,20,89,73,182
data/public_test/image_104.jpg,92,1.0,22,151,60,165
data/public_test/image_105.jpg,72,1.0,136,60,168,147
data/public_test/image_106.jpg,90,1.0,70,143,130,150
data/public_test/image_106.jpg,87,1.0,50,8,175,76
data/public_test/image_106.jpg,16,1.0,183,185,196,187
data/public_test/image_107.jpg,15,1.0,103,178,138,193
data/public_test/image_107.jpg,56,1.0,118,84,150,94
data/public_test/image_107.jpg,85,1.0,49,147,79,179
data/public_test/image_108.jpg,15,1.0,62,7,112,83
data/public_test/image_108.jpg,10,1.0,149,144,176,153
data/public_test/image_108.jpg,14,1.0,27,87,168,153
data/public_test/image_109.jpg,48,1.0,27,3,138,6
data/public_test/image_109.jpg,43,1.0,129,129,179,167
data/public_test/image_110.jpg,44,1.0,60,104,85,115
data/public_test/image_110.jpg,46,1.0,20,29,140,79
data/public_test/image_111.jpg,93,1.0,135,178,135,190
data/public_test/image_112.jpg,106,1.0,99,50,109,189
data/public_test/image_113.jpg,41,1.0,19,44,35,133
data/public_test/image_114.jpg,1,1.0,92,168,123,175
data/public_test/image_114.jpg,29,1.0,99,169,130,195
data/public_test/image_115.jpg,48,1.0,84,41,152,141
data/public_test/image_116.jpg,76,1.0,102,123,155,195
data/public_test/image_116.jpg,21,1.0,192,48,192,70
data/public_test/image_116.jpg,64,1.0,15,108,152,115
data/public_test/image_117.jpg,55,1.0,62,149,146,160
data/public_test/image_117.jpg,76,1.0,46,102,157,155
data/public_test/image_117.jpg,26,1.0,188,67,197,151
data/public_test/image_118.jpg,96,1.0,24,124,140,131
data/public_test/image_118.jpg,24,1.0,83,35,164,94
data/public_test/image_119.jpg,61,1.0,134,49,190,173
data/public_test/image_119.jpg,106,1.0,26,181,76,184
data/public_test/image_120.jpg,21,1.0,16,38,83,84
data/public_test/image_120.jpg,60,1.0,152,10,170,33
data/public_test/image_120.jpg,48,1.0,30,128,146,179
data/public_test/image_121.jpg,63,1.0,148,126,193,163
data/public_test/image_122.jpg,86,1.0,29,118,159,198
data/public_test/image_122.jpg,97,1.0,162,94,193,136
data/public_test/image_123.jpg,106,1.0,101,13,106,85
data/public_test/image_123.jpg,29,1.0,20,27,81,167
data/public_test/image_124.jpg,91,1.0,171,72,174,163
data/public_test/image_124.jpg,37,1.0,107,120,132,147
data/public_test/image_125.jpg,69,1.0,112,174,189,184
data/public_test/image_126.jpg,33,1.0,130,101,172,117
data/public_test/image_126.jpg,21,1.0,93,108,102,152
data/public_test/image_126.jpg,104,1.0,34,181,161,197
data/public_test/image_127.jpg,54,1.0,161,64,164,138
data/public_test/image_127.jpg,76,1.0,166,70,178,157
data/public_test/image_127.jpg,100,1.0,35,18,114,78
data/public_test/image_128.jpg,53,1.0,129,33,177,197
data/public_test/image_128.jpg,49,1.0,118,9,193,176
data/public_test/image_128.jpg,58,1.0,194,36,199,124
data/public_test/image_129.jpg,72,1.0,159,25,166,91
data/public_test/image_129.jpg,20,1.0,177,98,181,165
data/public_test/image_130.jpg,101,1.0,150,139,172,170
data/public_test/image_131.jpg,63,1.0,159,56,174,99
data/public_test/image_131.jpg,73,1.0,124,30,171,77
data/public_test/image_132.jpg,34,1.0,116,128,197,136
data/public_test/image_132.jpg,2,1.0,191,119,198,143
data/public_test/image_132.jpg,43,1.0,24,60,102,142
data/public_test/image_133.jpg,83,1.0,95,39,125,183
data/public_test/image_133.jpg,76,1.0,141,20,161,75
data/public_test/image_133.jpg,58,1.0,22,197,160,197
data/public_test/image_134.jpg,70,1.0,71,59,188,178
data/public_test/image_134.jpg,75,1.0,80,51,188,168
data/public_test/image_135.jpg,13,1.0,41,99,79,119
data/public_test/image_135.jpg,89,1.0,35,29,40,191
data/public_test/image_136.jpg,25,1.0,170,168,184,172
data/public_test/image_137.jpg,11,1.0,197,171,197,174
data/public_test/image_138.jpg,58,1.0,32,111,154,197
data/public_test/image_138.jpg,34,1.0,29,72,173,88
data/public_test/image_139.jpg,25,1.0,93,60,163,93
data/public_test/image_140.jpg,41,1.0,186,168,190,188
data/public_test/image_140.jpg,96,1.0,126,152,156,156
data/public_test/image_140.jpg,42,1.0,181,187,188,187
data/public_test/image_141.jpg,57,1.0,182,60,194,164
data/public_test/image_141.jpg,40,1.0,71,153,153,194
data/public_test/image_142.jpg,13,1.0,172,40,189,54
data/public_test/image_142.jpg,17,1.0,83,33,123,84
data/public_test/image_143.jpg,93,1.0,34,96,160,178
data/public_test/image_143.jpg,95,1.0,86,168,177,198
data/public_test/image_144.jpg,81,1.0,126,7,133,193
data/public_test/image_145.jpg,42,1.0,1,158,107,192
data/public_test/image_145.jpg,74,1.0,100,188,172,192
data/public_test/image_145.jpg,18,1.0,8,27,71,60
data/public_test/image_146.jpg,8,1.0,90,36,192,58
data/public_test/image_146.jpg,94,1.0,152,192,153,194
data/public_test/image_147.jpg,43,1.0,25,25,33,177
data/public_test/image_147.jpg,65,1.0,58,177,159,190
data/public_test/image_147.jpg,16,1.0,116,104,173,148
data/public_test/image_148.jpg,53,1.0,156,138,165,192
data/public_test/image_148.jpg,94,1.0,16,59,78,86
data/public_test/image_148.jpg,46,1.0,87,140,110,196
data/public_test/image_149.jpg,9,1.0,133,52,194,190
data/public_test/image_149.jpg,47,1.0,174,36,197,160
data/public_test/image_149.jpg,68,1.0,7,104,191,191
data/public_test/image_150.jpg,106,1.0,47,190,58,194
data/public_test/image_150.jpg,63,1.0,14,87,99,141
data/public_test/image_150.jpg,6,1.0,98,118,189,126
data/public_test/image_151.jpg,106,1.0,193,135,198,146
data/public_test/image_151.jpg,76,1.0,141,0,165,118
data/public_test/image_152.jpg,49,1.0,42,74,92,90
data/public_test/image_152.jpg,38,1.0,141,116,154,184
data/public_test/image_153.jpg,4,1.0,48,1,187,157
data/public_test/image_153.jpg,99,1.0,85,56,132,142
data/public_test/image_154.jpg,61,1.0,143,130,182,162
data/public_test/image_154.jpg,28,1.0,1,25,172,178
data/public_test/image_155.jpg,75,1.0,145,66,166,108
data/public_test/image_156.jpg,88,1.0,144,127,180,145
data/public_test/image_157.jpg,53,1.0,167,37,172,71
data/public_test/image_157.jpg,101,1.0,89,158,89,187
data/public_test/image_157.jpg,3,1.0,181,114,187,164
data/public_test/image_158.jpg,45,1.0,88,0,187,138
data/public_test/image_158.jpg,37,1.0,122,16,134,94
data/public_test/image_159.jpg,84,1.0,58,64,88,71
data/public_test/image_160.jpg,2,1.0,183,29,185,55
data/public_test/image_161.jpg,37,1.0,2,172,74,174
data/public_test/image_161.jpg,33,1.0,101,134,128,187
data/public_test/image_162.jpg,40,1.0,129,47,130,150
data/public_test/image_162.jpg,101,1.0,78,185,151,193
data/public_test/image_162.jpg,65,1.0,21,109,121,117
data/public_test/image_163.jpg,9,1.0,125,24,168,25
data/public_test/image_163.jpg,39,1.0,179,97,192,135
data/public_test/image_163.jpg,8,1.0,1,131,82,147
data/public_test/image_164.jpg,87,1.0,54,40,148,106
data/public_test/image_164.jpg,104,1.0,130,190,149,190
data/public_test/image_164.jpg,62,1.0,107,89,141,90
data/public_test/image_165.jpg,6,1.0,105,39,142,144
data/public_test/image_166.jpg,13,1.0,185,6,197,85
data/public_test/image_166.jpg,36,1.0,103,45,155,184
data/public_test/image_167.jpg,101,1.0,39,150,82,178
data/public_test/image_167.jpg,56,1.0,165,171,180,174
data/public_test/image_167.jpg,86,1.0,156,51,174,178
data/public_test/image_168.jpg,92,1.0,137,103,178,179
data/public_test/image_169.jpg,21,1.0,55,43,160,101
data/public_test/image_170.jpg,54,1.0,63,116,152,131
data/public_test/image_170.jpg,8,1.0,114,31,192,163
data/public_test/image_171.jpg,101,1.0,123,175,146,177
data/public_test/image_171.jpg,54,1.0,88,72,175,117
data/public_test/image_172.jpg,78,1.0,25,162,121,196
data/public_test/image_172.jpg,56,1.0,113,116,179,191
data/public_test/image_172.jpg,85,1.0,115,162,154,175
data/public_test/image_173.jpg,11,1.0,182,17,193,70
data/public_test/image_173.jpg,73,1.0,101,64,129,160
data/public_test/image_174.jpg,103,1.0,199,81,199,101
data/public_test/image_174.jpg,18,1.0,185,181,198,189
data/public_test/image_174.jpg,53,1.0,118,14,135,180
data/public_test/image_175.jpg,1,1.0,91,78,154,93
data/public_test/image_176.jpg,61,1.0,191,160,192,166
data/public_test/image_176.jpg,38,1.0,24,82,141,150
data/public_test/image_177.jpg,30,1.0,198,92,199,151
data/public_test/image_177.jpg,45,1.0,173,68,196,138
data/public_test/image_178.jpg,29,1.0,99,167,155,188
data/public_test/image_179.jpg,45,1.0,17,47,125,187
data/public_test/image_179.jpg,63,1.0,1,141,151,191
data/public_test/image_179.jpg,27,1.0,99,136,194,144
data/public_test/image_180.jpg,60,1.0,83,173,158,196
data/public_test/image_180.jpg,75,1.0,170,71,193,151
data/public_test/image_181.jpg,80,1.0,78,19,179,148
data/public_test/image_182.jpg,35,1.0,134,150,182,195
data/public_test/image_183.jpg,86,1.0,93,1,100,78
data/public_test/image_183.jpg,83,1.0,59,161,173,197
data/public_test/image_184.jpg,83,1.0,17,150,104,164
data/public_test/image_185.jpg,99,1.0,143,3,151,159
data/public_test/image_186.jpg,36,1.0,102,92,163,159
data/public_test/image_187.jpg,98,1.0,180,191,180,199
data/public_test/image_188.jpg,95,1.0,59,148,116,151
data/public_test/image_189.jpg,92,1.0,135,131,140,181
data/public_test/image_189.jpg,87,1.0,188,124,190,131
data/public_test/image_190.jpg,55,1.0,105,64,149,83
data/public_test/image_190.jpg,94,1.0,124,185,181,187
data/public_test/image_190.jpg,96,1.0,79,81,142,139
data/public_test/image_191.jpg,38,1.0,63,172,179,172
data/public_test/image_191.jpg,15,1.0,59,51,96,119
data/public_test/image_191.jpg,96,1.0,51,87,112,120
data/public_test/image_192.jpg,12,1.0,78,147,132,155
data/public_test/image_192.jpg,9,1.0,48,139,78,196
data/public_test/image_193.jpg,103,1.0,133,135,138,148
data/public_test/image_193.jpg,95,1.0,52,59,92,131
data/public_test/image_193.jpg,85,1.0,113,177,126,197
data/public_test/image_194.jpg,96,1.0,53,178,132,188
data/public_test/image_194.jpg,43,1.0,23,91,60,94
data/public_test/image_195.jpg,86,1.0,71,74,88,157
data/public_test/image_195.jpg,60,1.0,79,79,125,147
data/public_test/image_196.jpg,102,1.0,127,137,193,176
data/public_test/image_196.jpg,6,1.0,50,193,61,198
data/public_test/image_196.jpg,56,1.0,170,60,197,197
data/public_test/image_197.jpg,21,1.0,68,48,160,64
data/public_test/image_197.jpg,86,1.0,39,23,66,168
data/public_test/image_198.jpg,99,1.0,57,44,66,84
data/public_test/image_198.jpg,52,1.0,143,129,152,170
data/public_test/image_198.jpg,34,1.0,71,125,176,183
data/public_test/image_199.jpg,85,1.0,129,66,159,84
data/public_test/image_200.jpg,30,1.0,47,49,111,110
data/public_test/image_200.jpg,66,1.0,93,99,155,196
data/public_test/image_201.jpg,45,1.0,146,182,155,188
data/public_test/image_201.jpg,6,1.0,119,21,131,172
data/public_test/image_201.jpg,17,1.0,146,76,198,191
data/public_test/image_202.jpg,67,1.0,187,129,187,183
data/public_test/image_202.jpg,97,1.0,134,66,183,101
data/public_test/image_202.jpg,3,1.0,27,27,61,79
data/public_test/image_203.jpg,78,1.0,59,54,190,97
data/public_test/image_204.jpg,14,1.0,17,166,69,196
data/public_test/image_205.jpg,69,1.0,2,11,74,70
data/public_test/image_205.jpg,10,1.0,157,17,170,97
data/public_test/image_205.jpg,102,1.0,56,40,144,128
data/public_test/image_206.jpg,79,1.0,105,184,132,199
data/public_test/image_207.jpg,3,1.0,110,80,175,193
data/public_test/image_207.jpg,99,1.0,72,144,133,160
data/public_test/image_208.jpg,86,1.0,32,46,91,92
data/public_test/image_209.jpg,98,1.0,9,1,23,25
data/public_test/image_210.jpg,85,1.0,71,53,114,71
data/public_test/image_210.jpg,5,1.0,65,19,141,35
data/public_test/image_211.jpg,38,1.0,16,68,88,124
data/public_test/image_211.jpg,16,1.0,64,133,180,140
data/public_test/image_211.jpg,98,1.0,102,98,106,139
data/public_test/image_212.jpg,22,1.0,114,17,116,129
data/public_test/image_213.jpg,93,1.0,192,180,194,186
data/public_test/image_213.jpg,83,1.0,62,146,102,163
data/public_test/image_214.jpg,22,1.0,53,190,140,198
data/public_test/image_214.jpg,49,1.0,138,57,195,117
data/public_test/image_214.jpg,51,1.0,7,144,161,172
data/public_test/image_215.jpg,99,1.0,120,186,192,187
data/public_test/image_216.jpg,37,1.0,127,22,167,47
data/public_test/image_217.jpg,33,1.0,62,56,198,97
data/public_test/image_218.jpg,21,1.0,100,91,188,96
data/public_test/image_218.jpg,11,1.0,25,109,37,142
data/public_test/image_219.jpg,68,1.0,116,50,164,164
data/public_test/image_219.jpg,6,1.0,72,22,186,41
data/public_test/image_220.jpg,85,1.0,55,51,166,157
data/public_test/image_220.jpg,74,1.0,129,166,139,182
data/public_test/image_220.jpg,5,1.0,49,62,124,109
data/public_test/image_221.jpg,13,1.0,19,45,123,187
data/public_test/image_221.jpg,85,1.0,51,38,106,117
data/public_test/image_222.jpg,102,1.0,33,81,102,159
data/public_test/image_223.jpg,93,1.0,188,73,197,131
data/public_test/image_224.jpg,62,1.0,149,21,171,137
data/public_test/image_224.jpg,106,1.0,160,72,182,138
data/public_test/image_224.jpg,2,1.0,185,47,191,72
data/public_test/image_225.jpg,57,1.0,136,30,197,47
data/public_test/image_226.jpg,100,1.0,30,105,30,109
data/public_test/image_227.jpg,13,1.0,187,24,193,147
data/public_test/image_227.jpg,23,1.0,139,8,180,70
data/public_test/image_228.jpg,49,1.0,25,106,97,154
data/public_test/image_228.jpg,61,1.0,145,28,174,185
data/public_test/image_228.jpg,71,1.0,20,113,107,162
data/public_test/image_229.jpg,77,1.0,7,97,85,107
data/public_test/image_229.jpg,69,1.0,162,150,189,196
data/public_test/image_229.jpg,15,1.0,173,35,178,36
data/public_test/image_230.jpg,24,1.0,5,145,59,177
data/public_test/image_231.jpg,60,1.0,57,119,113,173
data/public_test/image_231.jpg,14,1.0,51,44,60,177
data/public_test/image_232.jpg,67,1.0,88,167,170,198
data/public_test/image_232.jpg,59,1.0,71,126,157,182
data/public_test/image_233.jpg,43,1.0,178,183,183,197
data/public_test/image_234.jpg,101,1.0,89,75,197,175
data/public_test/image_234.jpg,27,1.0,102,98,152,179
data/public_test/image_234.jpg,34,1.0,197,66,198,114
data/public_test/image_235.jpg,81,1.0,57,71,141,118
data/public_test/image_236.jpg,24,1.0,171,168,198,173
data/public_test/image_236.jpg,37,1.0,62,73,121,152
data/public_test/image_236.jpg,62,1.0,1,33,192,114
data/public_test/image_237.jpg,56,1.0,2,94,134,155
data/public_test/image_238.jpg,32,1.0,150,185,180,194
data/public_test/image_238.jpg,52,1.0,194,91,199,140
data/public_test/image_239.jpg,25,1.0,189,187,199,188
data/public_test/image_239.jpg,30,1.0,104,195,186,196
data/public_test/image_239.jpg,0,1.0,6,171,37,197
data/public_test/image_240.jpg,99,1.0,181,47,196,101
data/public_test/image_240.jpg,103,1.0,21,26,119,109
data/public_test/image_241.jpg,61,1.0,6,82,170,184
data/public_test/image_241.jpg,52,1.0,190,171,198,194
data/public_test/image_241.jpg,64,1.0,138,103,190,169
data/public_test/image_242.jpg,71,1.0,186,79,186,188
data/public_test/image_242.jpg,96,1.0,33,49,57,140
data/public_test/image_242.jpg,79,1.0,10,35,185,51
data/public_test/image_243.jpg,82,1.0,8,177,17,188
data/public_test/image_244.jpg,93,1.0,191,192,197,198
data/public_test/image_244.jpg,46,1.0,3,73,60,198
data/public_test/image_245.jpg,26,1.0,124,185,172,197
data/public_test/image_245.jpg,104,1.0,25,158,156,192
data/public_test/image_245.jpg,104,1.0,190,112,198,119
data/public_test/image_246.jpg,106,1.0,190,41,199,153
data/public_test/image_246.jpg,106,1.0,149,100,175,152
data/public_test/image_246.jpg,66,1.0,159,22,193,159
data/public_test/image_247.jpg,5,1.0,163,99,175,197
data/public_test/image_248.jpg,42,1.0,111,136,127,155
data/public_test/image_248.jpg,18,1.0,27,138,96,163
data/public_test/image_248.jpg,64,1.0,24,64,57,150
data/public_test/image_249.jpg,38,1.0,143,127,178,145
data/public_test/image_249.jpg,84,1.0,193,35,194,182
